Carrier,Origin,Destination,Origin City Code,Origin Country Code,Dest City Code,Dest Country Code,Departure Date,Return Date,Season,Cabin,Brand Order,Tier Code,Raw Brand Name,Normalized Brand Name,Display Price,Calculated Absolute Price,Currency,Source,Fare Family Code,Brand Description,Cabin Baggage,Checked Baggage,Seat Selection,Meal,Lounge,Priority Boarding,Fast Track,Refund,Change,No-Show Refund,No-Show Change,Same Day Earlier Flight,WiFi,Extra Baggage,Sports Equipment,Pet,Mileage Available,Miles Earned,Bonus Percent,Scrape Timestamp,Status,Retry Count
UA,HKG,YYZ,HKG,HK,YTO,CA,2027-01-26,2027-01-29,Winter,Business,1,Bus-2,Business Refundable,Business — Business Refundable,+76.39 USD,7582.85,USD,Ubfly,BUSREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-05-10,2027-05-13,Summer,Economy,0,Eco-1,Economy,Economy — Economy,0.00 USD,848.48,USD,Ubfly,ECONOMY,Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-05-10,2027-05-13,Summer,Economy,1,Eco-2,Premium Economy,Economy Premium,+836.35 USD,1684.83,USD,Ubfly,PREMECO,Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-05-10,2027-05-13,Summer,Economy,2,Eco-3,Economy Fully Refundable,Economy Premium,"+4,734.65 USD",5583.13,USD,Ubfly,ECOREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-05-10,2027-05-13,Summer,Economy,3,Eco-4,Premium Economy Refundable,Economy Premium,"+5,872.74 USD",6721.22,USD,Ubfly,PREMECOREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-01-30,2027-02-02,Winter,Economy,0,Eco-1,Economy,Economy — Economy,0.00 USD,919.34,USD,Ubfly,ECONOMY,Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-01-30,2027-02-02,Winter,Economy,1,Eco-2,Premium Economy,Economy Premium,+815.09 USD,1734.43,USD,Ubfly,PREMECO,Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-01-30,2027-02-02,Winter,Economy,2,Eco-3,Economy Fully Refundable,Economy Premium,"+4,663.78 USD",5583.12,USD,Ubfly,ECOREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
UA,YYZ,HKG,YTO,CA,HKG,HK,2027-01-30,2027-02-02,Winter,Economy,3,Eco-4,Premium Economy Refundable,Economy Premium,"+5,801.88 USD",6721.22,USD,Ubfly,PREMECOREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
BR,BKK,AMS,BKK,TH,AMS,NL,2027-05-04,2027-05-07,Summer,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,4112.97,USD,Ubfly,FULLFLEX,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Economy,0,Eco-1,Economy Comfort,Economy Comfort,0.00 USD,1048.53,USD,Ubfly,ECOCMFT,In-flight entertainment; 1 personal item,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Economy,1,Eco-2,Economy Comfort Plus,Economy Comfort,+54.81 USD,1103.34,USD,Ubfly,ECOCMFTPLS,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Economy,2,Eco-3,Economy Basic Plus,Economy Basic,+127.31 USD,1175.84,USD,Ubfly,ECOBASEPL,1 personal item; Change without penalty before flight; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Economy,3,Eco-4,Economy Flex,Economy Flex,+161.69 USD,1210.22,USD,Ubfly,ECOFLEX,1 personal item; Change without penalty before flight; In-flight entertainment,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Premium Economy,0,PEco-1,Premium Economy Light,Premium Economy Lite,+707.37 USD,1755.9,USD,Ubfly,PRELIGHT,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Premium Economy,1,PEco-2,Premium Economy Comfort,Premium Economy Comfort,+828.63 USD,1877.16,USD,Ubfly,PRECMFT,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Premium Economy,2,PEco-3,Premium Economy Green,Premium Economy Premium,+922.36 USD,1970.89,USD,Ubfly,PREGREIC,1 personal item; Change without penalty before flight; Carbon offsetting; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Premium Economy,3,PEco-4,Premium Economy Comfort Plus,Premium Economy Comfort,+949.09 USD,1997.62,USD,Ubfly,PRECMFTPLS,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Premium Economy,4,PEco-5,Premium Economy Flex,Premium Economy Flex,"+1,069.54 USD",2118.07,USD,Ubfly,PREFLEX,1 personal item; Change without penalty before flight; In-flight entertainment,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Business,0,Bus-1,Business Light,Business Lite,0.00 USD,4093.72,USD,Ubfly,BUSLIGHT,In-flight entertainment; Privileged check-in; Snack; 1 personal item; Journal & Newspaper,Included,Included,Unknown,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Business,1,Bus-2,Business Comfort,Business Comfort,+208.83 USD,4302.55,USD,Ubfly,BUSCMFT,1 personal item; Snack; Journal & Newspaper; Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Business,2,Bus-3,Business Green,Business — Business Green,+365.19 USD,4458.91,USD,Ubfly,BUSGREIC,1 personal item; Change without penalty before flight; Snack; Journal & Newspaper; Privileged check-in; Carbon offsetting; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Business,3,Bus-4,Business Comfort Plus,Business Comfort,+400.08 USD,4493.8,USD,Ubfly,BUSCMFTPLS,1 personal item; Snack; Journal & Newspaper; Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-05-23,2027-05-26,Summer,Business,4,Bus-5,Business Flexible,Business Flex,+630.61 USD,4724.33,USD,Ubfly,BUSFLEX,1 personal item; Business class seat with private partition; Change without penalty before flight; Snack; Journal & Newspaper; Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-03-04,2027-03-07,Winter,Economy,0,Eco-1,Economy Comfort,Economy Comfort,0.00 USD,1165.65,USD,Ubfly,ECOCMFT,In-flight entertainment; 1 personal item,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-03-04,2027-03-07,Winter,Economy,1,Eco-2,Economy Comfort Plus,Economy Comfort,+54.84 USD,1220.49,USD,Ubfly,ECOCMFTPLS,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-03-04,2027-03-07,Winter,Business,0,Bus-1,Business Light,Business Lite,0.00 USD,4100.89,USD,Ubfly,BUSLIGHT,In-flight entertainment; Privileged check-in; Snack; 1 personal item; Journal & Newspaper,Included,Included,Unknown,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
LH,DEL,YVR,DEL,IN,YVR,CA,2027-03-04,2027-03-07,Winter,Business,1,Bus-2,Business Comfort,Business Comfort,+208.83 USD,4309.72,USD,Ubfly,BUSCMFT,1 personal item; Snack; Journal & Newspaper; Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T16:42:23+00:00,success,0
SQ,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,951.96,USD,Ubfly,YCLVALUE,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
SQ,LHR,SIN,LON,GB,SIN,SG,2027-01-15,2027-01-18,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1825.81,USD,Ubfly,YCLFLEXI,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1046.49,USD,Ubfly,NOBAG,Personal Item: 40 x 30 x 15 cm,Included,Not Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Economy,1,Eco-2,Economy Basic,Economy Basic,+36.68 USD,1083.17,USD,Ubfly,BAG,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Economy,2,Eco-3,Plus Select,Economy Comfort,+166.36 USD,1212.85,USD,Ubfly,ECONSEL,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Economy,3,Eco-4,Economy Pro,Economy — Economy Pro,+232.92 USD,1279.41,USD,Ubfly,ECONPRO,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Economy,4,Eco-5,Plus Flex,Economy Comfort,"+2,389.08 USD",3435.57,USD,Ubfly,ECONFLEX,Change without penalty before flight; Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Premium Economy,0,PEco-1,PREMECON,Premium Economy — PREMECON,"+1,688.72 USD",2735.21,USD,Ubfly,PREMECON,Personal Item: 40 x 30 x 15 cm,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Premium Economy,1,PEco-2,PESEL,Premium Economy — PESEL,"+1,821.81 USD",2868.3,USD,Ubfly,PESEL,Personal Item: 40 x 30 x 15 cm; Change without penalty before flight,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Premium Economy,2,PEco-3,PEPRO,Premium Economy — PEPRO,"+1,921.63 USD",2968.12,USD,Ubfly,PEPRO,Personal Item: 40 x 30 x 15 cm; Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Premium Economy,3,PEco-4,PEFLEX,Premium Economy Flex,"+3,675.84 USD",4722.33,USD,Ubfly,PEFLEX,Personal Item: 40 x 30 x 15 cm; Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Business,0,Bus-1,Business Promo,Business Basic,0.00 USD,4823.4,USD,Ubfly,BIZPROMO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Unknown,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Business,1,Bus-2,Business Plus Select,Business Comfort,+605.58 USD,5428.98,USD,Ubfly,BIZSEL,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Business,2,Bus-3,Business Pro,Business — Business Pro,"+1,082.07 USD",5905.47,USD,Ubfly,BIZPRO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-05-14,2027-05-17,Summer,Business,3,Bus-4,Business Flex,Business Flex,"+4,276.38 USD",9099.78,USD,Ubfly,BIZFLEX,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-14,2027-01-17,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1041.88,USD,Ubfly,NOBAG,Personal Item: 40 x 30 x 15 cm,Included,Not Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-14,2027-01-17,Winter,Economy,1,Eco-2,Economy Basic,Economy Basic,+36.68 USD,1078.56,USD,Ubfly,BAG,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-14,2027-01-17,Winter,Business,0,Bus-1,Business Promo,Business Basic,0.00 USD,6097.99,USD,Ubfly,BIZPROMO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Unknown,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-14,2027-01-17,Winter,Business,1,Bus-2,Business Plus Select,Business Comfort,+465.83 USD,6563.82,USD,Ubfly,BIZSEL,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T16:42:23+00:00,partial,0
