Carrier,Origin,Destination,Origin City Code,Origin Country Code,Dest City Code,Dest Country Code,Departure Date,Return Date,Season,Cabin,Brand Order,Tier Code,Raw Brand Name,Normalized Brand Name,Display Price,Calculated Absolute Price,Currency,Source,Fare Family Code,Brand Description,Cabin Baggage,Checked Baggage,Seat Selection,Meal,Lounge,Priority Boarding,Fast Track,Refund,Change,No-Show Refund,No-Show Change,Same Day Earlier Flight,WiFi,Extra Baggage,Sports Equipment,Pet,Mileage Available,Miles Earned,Bonus Percent,Scrape Timestamp,Status,Retry Count
BA,LHR,SIN,LON,GB,SIN,SG,2026-09-23,2026-09-26,Summer,Business,0,Bus-1,BIZPROMO,Business Basic,0.00 USD,4710.38,USD,Ubfly,BIZPROMO,Dedicated check-in area; Personal Item: 40 x 30 x 15 cm,Included,Included,Unknown,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2026-09-23,2026-09-26,Summer,Business,1,Bus-2,BUSINESS PLUS SELECT,Business Comfort,+605.58 USD,5315.96,USD,Ubfly,BIZSEL,Dedicated check-in area; Personal Item: 40 x 30 x 15 cm,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2026-09-23,2026-09-26,Summer,Business,2,Bus-3,BIZPRO,Business — BIZPRO,"+1,082.07 USD",5792.45,USD,Ubfly,BIZPRO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2026-09-23,2026-09-26,Summer,Business,3,Bus-4,BUSINESS FLEX,Business Flex,"+4,276.38 USD",8986.76,USD,Ubfly,BIZFLEX,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Economy,0,Eco-1,BASIC,Economy Basic,0.00 USD,1041.88,USD,Ubfly,NOBAG,Personal Item: 40 x 30 x 15 cm,Included,Not Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Economy,1,Eco-2,ECONOMY BASIC,Economy Basic,+36.68 USD,1078.56,USD,Ubfly,BAG,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Economy,2,Eco-3,PLUS SELECT,Economy Comfort,+166.36 USD,1208.24,USD,Ubfly,ECONSEL,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Economy,3,Eco-4,ECONPRO,Economy — ECONPRO,+232.92 USD,1274.8,USD,Ubfly,ECONPRO,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Economy,4,Eco-5,PLUS FLEX,Economy Comfort,"+2,389.08 USD",3430.96,USD,Ubfly,ECONFLEX,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Premium Economy,0,PEco-1,PREMECON,Premium Economy — PREMECON,"+1,682.34 USD",2724.22,USD,Ubfly,PREMECON,Personal Item: 40 x 30 x 15 cm,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Premium Economy,1,PEco-2,PESEL,Premium Economy — PESEL,"+1,815.43 USD",2857.31,USD,Ubfly,PESEL,Personal Item: 40 x 30 x 15 cm; Change without penalty before flight,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Premium Economy,2,PEco-3,PEPRO,Premium Economy — PEPRO,"+1,915.26 USD",2957.14,USD,Ubfly,PEPRO,Personal Item: 40 x 30 x 15 cm; Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Premium Economy,3,PEco-4,PEFLEX,Premium Economy Flex,"+3,669.46 USD",4711.34,USD,Ubfly,PEFLEX,Personal Item: 40 x 30 x 15 cm; Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Business,0,Bus-1,BIZPROMO,Business Basic,0.00 USD,6097.99,USD,Ubfly,BIZPROMO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Unknown,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Business,1,Bus-2,BUSINESS PLUS SELECT,Business Comfort,+465.83 USD,6563.82,USD,Ubfly,BIZSEL,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Business,2,Bus-3,BIZPRO,Business — BIZPRO,+732.04 USD,6830.03,USD,Ubfly,BIZPRO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Business,3,Bus-4,BUSINESS FLEX,Business Flex,"+5,472.93 USD",11570.92,USD,Ubfly,BIZFLEX,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
QF,LHR,SIN,LON,GB,SIN,SG,2027-01-28,2027-01-31,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1019.24,USD,Ubfly,ECSV,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2026-09-23,2026-09-26,Summer,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,822.12,USD,Ubfly,BASIC,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2026-11-06,2026-11-09,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,822.12,USD,Ubfly,BASIC,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
QR,AMS,BKK,AMS,NL,BKK,TH,2026-10-30,2026-11-02,Summer,Economy,0,Eco-1,ECONOMY CLASSIC,Economy Standard,0.00 USD,810.63,USD,Ubfly,ECLASSIC,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,50.0,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2026-10-30,2026-11-02,Summer,Economy,1,Eco-2,ECONOMY CONVENIENCE,Economy — ECONOMY CONVENIENCE,+54.52 USD,865.15,USD,Ubfly,ECONVENIEN,,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,75.0,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2026-10-30,2026-11-02,Summer,Economy,2,Eco-3,ECONOMY COMFORT,Economy Comfort,+493.93 USD,1304.56,USD,Ubfly,ECOMFORT,Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,100.0,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2026-10-30,2026-11-02,Summer,Business,0,Bus-1,BUSINESS COMFORT,Business Comfort,0.00 USD,2524.65,USD,Ubfly,BCOMFORT,175 PCT QMILES ACCUMULATION(F),Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2026-10-30,2026-11-02,Summer,Business,1,Bus-2,BUSINESS ELITE,Business Lite,"+1,109.39 USD",3634.04,USD,Ubfly,BELITE,200 PCT QMILES ACCUMULATION(F); Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2027-02-28,2027-03-03,Winter,Economy,0,Eco-1,ECONOMY CLASSIC,Economy Standard,0.00 USD,856.74,USD,Ubfly,ECLASSIC,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,50.0,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2027-02-28,2027-03-03,Winter,Economy,1,Eco-2,ECONOMY CONVENIENCE,Economy — ECONOMY CONVENIENCE,+54.52 USD,911.26,USD,Ubfly,ECONVENIEN,,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,75.0,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2027-02-28,2027-03-03,Winter,Economy,2,Eco-3,ECONOMY COMFORT,Economy Comfort,+493.93 USD,1350.67,USD,Ubfly,ECOMFORT,Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,100.0,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2027-02-28,2027-03-03,Winter,Business,0,Bus-1,BUSINESS COMFORT,Business Comfort,0.00 USD,2573.35,USD,Ubfly,BCOMFORT,175 PCT QMILES ACCUMULATION(F),Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
QR,AMS,BKK,AMS,NL,BKK,TH,2027-02-28,2027-03-03,Winter,Business,1,Bus-2,BUSINESS ELITE,Business Lite,"+1,109.39 USD",3682.74,USD,Ubfly,BELITE,200 PCT QMILES ACCUMULATION(F); Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
QF,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,866.38,USD,Ubfly,ECSV,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
QF,SIN,LHR,SIN,SG,LON,GB,2026-11-05,2026-11-08,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,866.38,USD,Ubfly,ECSV,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
QR,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Economy,0,Eco-1,ECONOMY CLASSIC,Economy Standard,0.00 USD,418.12,USD,Ubfly,ECLASSIC,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,50.0,2026-07-28T08:40:27+00:00,success,0
QR,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Economy,1,Eco-2,ECONOMY CONVENIENCE,Economy — ECONOMY CONVENIENCE,+237.95 USD,656.07,USD,Ubfly,ECONVENIEN,,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,75.0,2026-07-28T08:40:27+00:00,success,0
QR,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Economy,2,Eco-3,ECONOMY COMFORT,Economy Comfort,+725.31 USD,1143.43,USD,Ubfly,ECOMFORT,Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,100.0,2026-07-28T08:40:27+00:00,success,0
QR,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Business,0,Bus-1,BCLASSIC,Business Standard,0.00 USD,2598.83,USD,Ubfly,BCLASSIC,125 PCT QMILES ACCUMULATION(F),Included,Included,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
QR,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Business,1,Bus-2,BUSINESS COMFORT,Business Comfort,+647.14 USD,3245.97,USD,Ubfly,BCOMFORT,175 PCT QMILES ACCUMULATION(F),Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
QR,SIN,LHR,SIN,SG,LON,GB,2026-09-14,2026-09-17,Summer,Business,2,Bus-3,BUSINESS ELITE,Business Lite,"+1,732.40 USD",4331.23,USD,Ubfly,BELITE,200 PCT QMILES ACCUMULATION(F); Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,success,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Economy,0,Eco-1,ECONOMY CLASSIC,Economy Standard,0.00 USD,1104.36,USD,Ubfly,ECLASSIC,Change with Penalty; SMALL BAG UPTO 85LCM(F); FINNAIR PLUS ACCRUAL(F),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Economy,1,Eco-2,Eco Flex,Economy Basic,+155.78 USD,1260.14,USD,Ubfly,EFLEX,Change with Penalty; Uninterrupted return (up to the last 12 hours); SMALL BAG UPTO 85LCM(F); FINNAIR PLUS ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Premium Economy,0,PEco-1,PECLASSIC,Premium Economy Standard,+580.46 USD,1684.82,USD,Ubfly,PECLASSIC,Change with Penalty; SMALL BAG UPTO 85LCM(F); FINNAIR PLUS ACCRUAL(F),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Premium Economy,1,PEco-2,PEFLEX,Premium Economy Flex,+823.42 USD,1927.78,USD,Ubfly,PEFLEX,Change with Penalty; Uninterrupted return (up to the last 12 hours); SMALL BAG UPTO 85LCM(F); FINNAIR PLUS ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Business,0,Bus-1,BCLASSIC,Business Standard,0.00 USD,2071.82,USD,Ubfly,BCLASSIC,125 PCT QMILES ACCUMULATION(F),Included,Included,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Business,1,Bus-2,BUSINESS COMFORT,Business Comfort,+590.97 USD,2662.79,USD,Ubfly,BCOMFORT,175 PCT QMILES ACCUMULATION(F),Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
MH,KUL,LHR,KUL,MY,LON,GB,2027-04-15,2027-04-18,Summer,Business,2,Bus-3,BUSINESS ELITE,Business Lite,"+1,328.44 USD",3400.26,USD,Ubfly,BELITE,200 PCT QMILES ACCUMULATION(F); Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,KUL,LHR,KUL,MY,LON,GB,2026-11-25,2026-11-28,Winter,Economy,0,Eco-1,BASIC,Economy Basic,0.00 USD,679.22,USD,Ubfly,NOBAG,Personal Item: 40 x 30 x 15 cm,Included,Not Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,KUL,LHR,KUL,MY,LON,GB,2026-11-25,2026-11-28,Winter,Economy,1,Eco-2,ECONOMY BASIC,Economy Basic,+40.04 USD,719.26,USD,Ubfly,BAG,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,KUL,LHR,KUL,MY,LON,GB,2026-11-25,2026-11-28,Winter,Economy,2,Eco-3,PLUS SELECT,Economy Comfort,+164.84 USD,844.06,USD,Ubfly,ECONSEL,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
BA,KUL,LHR,KUL,MY,LON,GB,2026-11-25,2026-11-28,Winter,Economy,3,Eco-4,ECONPRO,Economy — ECONPRO,+229.54 USD,908.76,USD,Ubfly,ECONPRO,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T08:40:27+00:00,partial,0
