Carrier,Origin,Destination,Origin City Code,Origin Country Code,Dest City Code,Dest Country Code,Departure Date,Return Date,Season,Cabin,Brand Order,Tier Code,Raw Brand Name,Normalized Brand Name,Display Price,Calculated Absolute Price,Currency,Source,Fare Family Code,Brand Description,Cabin Baggage,Checked Baggage,Seat Selection,Meal,Lounge,Priority Boarding,Fast Track,Refund,Change,No-Show Refund,No-Show Change,Same Day Earlier Flight,WiFi,Extra Baggage,Sports Equipment,Pet,Mileage Available,Miles Earned,Bonus Percent,Scrape Timestamp,Status,Retry Count
AC,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,2,Eco-3,Comfort,Economy Comfort,+196.97 USD,1494.9,USD,Enuygun,bff_2,,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,partial,0
AC,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,3,Eco-4,Latitude,Economy — Latitude,+3244.71 USD,4542.64,USD,Enuygun,bff_3,priority_check_in: Öncelikli Check-in,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,partial,0
AC,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Premium Economy,0,PEco-1,PL,Premium Economy — PL,"+1,008.96 USD",1796.31,USD,Ubfly,PL-PL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,partial,0
AC,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Premium Economy,1,PEco-2,PRIME FLY,Premium Economy Premium,"+3,121.72 USD",3909.07,USD,Ubfly,PF-PF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,partial,0
AC,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,0,Bus-1,Business Class Standard,Business Standard,0 USD,6870.55,USD,Enuygun,bff_0,priority_check_in: Öncelikli Check-in,Included,Included,Unknown,Included,Included,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,partial,0
AC,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,1,Bus-2,Business Class Latitude,Business — Business Latitude,+269.57 USD,7140.12,USD,Enuygun,bff_1,priority_check_in: Öncelikli Check-in,Included,Included,Unknown,Included,Included,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,partial,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,0,Eco-1,ECOVALU,Economy — ECOVALU,0.00 USD,908.99,USD,Ubfly,ECOVALU,,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Not Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,1,Eco-2,ECOCLAS,Economy — ECOCLAS,+83.84 USD,992.83,USD,Ubfly,ECOCLAS,,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,2,Eco-3,ECOFLX,Economy — ECOFLX,+219.80 USD,1128.79,USD,Ubfly,ECOFLX,Change with Penalty,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Paid,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Premium Economy,0,PEco-1,PEYVALU,Premium Economy — PEYVALU,+170.94 USD,1079.93,USD,Ubfly,PEYVALU,,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Premium Economy,1,PEco-2,PEYFLX,Premium Economy — PEYFLX,+293.16 USD,1202.15,USD,Ubfly,PEYFLX,Change with Penalty,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,0,Bus-1,BUSCMFT,Business — BUSCMFT,0.00 USD,9137.69,USD,Ubfly,BUSCMFT-BUSCMFT-BUSCMFT,In-flight entertainment; Privileged check-in; Snack; Journal & Newspaper; 1 personal item,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,1,Bus-2,BUSCMFTPLS,Business — BUSCMFTPLS,+152.02 USD,9289.71,USD,Ubfly,BUSCMFTPLS-BUSCMFTPLS-BUSCMFTPLS,1 personal item; Snack; Journal & Newspaper; Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,2,Bus-3,BUSINESS FLEXIBLE,Business Flex,+397.14 USD,9534.83,USD,Ubfly,BUSFLEX-BUSFLEX-BUSFLEX,1 personal item; Business class seat with private partition; Change without penalty before flight; Snack; Journal & Newspaper; Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,0,Eco-1,ECOCMFT,Economy — ECOCMFT,0.00 USD,1119.81,USD,Ubfly,ECOCMFT-ECOCMFT-ECOCMFT,In-flight entertainment; 1 personal item,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,1,Eco-2,ECOCMFTPLS,Economy — ECOCMFTPLS,+53.51 USD,1173.32,USD,Ubfly,ECOCMFTPLS-ECOCMFTPLS-ECOCMFTPLS,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,2,Eco-3,ECOFLEX,Economy Flex,+179.09 USD,1298.9,USD,Ubfly,ECOFLEX-ECOFLEX-ECOFLEX,1 personal item; Change without penalty before flight; In-flight entertainment,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,3,Eco-4,PRECMFT,Economy — PRECMFT,+656.82 USD,1776.63,USD,Ubfly,PRECMFT-PRECMFT-PRECMFT,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,4,Eco-5,PRECMFTPLS,Economy — PRECMFTPLS,+753.19 USD,1873.0,USD,Ubfly,PRECMFTPLS-PRECMFTPLS-PRECMFTPLS,1 personal item; In-flight entertainment,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,5,Eco-6,PREFLEX,Economy Flex,+849.58 USD,1969.39,USD,Ubfly,PREFLEX-PREFLEX-PREFLEX,1 personal item; Change without penalty before flight; In-flight entertainment,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Premium Economy,0,PEco-1,PEYVALU,Premium Economy — PEYVALU,0.00 USD,1079.93,USD,Ubfly,PEYVALU,,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Premium Economy,1,PEco-2,PEYFLX,Premium Economy — PEYFLX,+122.23 USD,1202.16,USD,Ubfly,PEYFLX,Change with Penalty,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,0,Bus-1,BUSCMFT,Business — BUSCMFT,0.00 USD,9198.8,USD,Ubfly,BUSCMFT-BUSCMFT,In-flight entertainment; Privileged check-in; Snack; Business class seat with private partition; BUSINESS EXTRA LONG BED(F); MAGAZINES AND NEWSPAPERS(F),Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,1,Bus-2,BUSCMFTPLS,Business — BUSCMFTPLS,+152.02 USD,9350.82,USD,Ubfly,BUSCMFTPLS-BUSCMFTPLS,Business class seat with private partition; BUSINESS EXTRA LONG BED(F); Snack; MAGAZINES AND NEWSPAPERS(F); Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
AI,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,2,Bus-3,BUSINESS FLEXIBLE,Business Flex,+397.14 USD,9595.94,USD,Ubfly,BUSFLEX-BUSFLEX,Business class seat with private partition; BUSINESS EXTRA LONG BED(F); Change without penalty before flight; Snack; MAGAZINES AND NEWSPAPERS(F); Privileged check-in; In-flight entertainment,Included,Included,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,0,Eco-1,YBASIC,Economy Basic,0.00 USD,724.09,USD,Ubfly,YBASIC-YBASIC,,Included,Not Included,Unknown,Included,Unknown,Unknown,Unknown,Not Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,5.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,1,Eco-2,YVALUE,Economy Basic,+18.89 USD,742.98,USD,Ubfly,YVALUE-YVALUE,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Not Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,35.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,2,Eco-3,YCOMFORT,Economy Comfort,+98.99 USD,823.08,USD,Ubfly,YCOMFORT-YCOMFORT,,Included,Included,Included,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,75.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,3,Eco-4,YDELUXE,Economy — YDELUXE,+276.84 USD,1000.93,USD,Ubfly,YDELUXE-YDELUXE,Change with Penalty; Uninterrupted return (up to the last 12 hours); Priority Access,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,0,Bus-1,JVALUE,Business Basic,0.00 USD,2786.31,USD,Ubfly,JVALUE-JVALUE,Priority Access,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Not Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,100.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,1,Bus-2,JCOMFORT,Business Comfort,+163.68 USD,2949.99,USD,Ubfly,JCOMFORT-JCOMFORT,Priority Access; ETIHAD UAE CHAUFFEUR(F),Included,Included,Included,Included,Included,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,2,Bus-3,JDELUXE,Business — JDELUXE,+629.99 USD,3416.3,USD,Ubfly,JDELUXE-JDELUXE,Change with Penalty; Uninterrupted return (up to the last 12 hours); Priority Access; ETIHAD UAE CHAUFFEUR(F); ETIHAD GLOBAL CHAUFFEUR(F),Included,Included,Included,Included,Included,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,0,Eco-1,YBASIC,Economy Basic,0.00 USD,1210.72,USD,Ubfly,YBASIC-YBASIC,,Included,Not Included,Unknown,Included,Unknown,Unknown,Unknown,Not Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,5.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,1,Eco-2,YVALUE,Economy Basic,+21.95 USD,1232.67,USD,Ubfly,YVALUE-YVALUE,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Not Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,35.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,2,Eco-3,YCOMFORT,Economy Comfort,+144.70 USD,1355.42,USD,Ubfly,YCOMFORT-YCOMFORT,,Included,Included,Included,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,75.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,3,Eco-4,YDELUXE,Economy — YDELUXE,+407.79 USD,1618.51,USD,Ubfly,YDELUXE-YDELUXE,Change with Penalty; Uninterrupted return (up to the last 12 hours); Priority Access,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,0,Bus-1,JVALUE,Business Basic,0.00 USD,2786.31,USD,Ubfly,JVALUE-JVALUE,Priority Access,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Not Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,100.0,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,1,Bus-2,JCOMFORT,Business Comfort,+163.68 USD,2949.99,USD,Ubfly,JCOMFORT-JCOMFORT,Priority Access; ETIHAD UAE CHAUFFEUR(F),Included,Included,Included,Included,Included,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EY,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Business,2,Bus-3,JDELUXE,Business — JDELUXE,+629.99 USD,3416.3,USD,Ubfly,JDELUXE-JDELUXE,Change with Penalty; Uninterrupted return (up to the last 12 hours); Priority Access; ETIHAD UAE CHAUFFEUR(F); ETIHAD GLOBAL CHAUFFEUR(F),Included,Included,Included,Included,Included,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,0,Eco-1,ECO SAVER,Economy Basic,0 USD,810.36,USD,Enuygun,bff_0,entertainment: Uçak İçi Eğlence,Included,Included,Paid,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,2100.0,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,1,Eco-2,ECO FLEX,Economy Basic,+305.81 USD,1116.18,USD,Enuygun,bff_1,entertainment: Uçak İçi Eğlence,Included,Included,Included,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,5250.0,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Economy,2,Eco-3,ECO FLEXPLUS,Economy Basic,+1155.93 USD,1966.29,USD,Enuygun,bff_2,entertainment: Uçak İçi Eğlence,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,7000.0,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Premium Economy,0,PEco-1,Premium Economy FlexPlus,Premium Economy Comfort,"+1,366.02 USD",2045.34,USD,Ubfly,WF-700e63cd0c5d4f3cbf2741aa99759273,• Hot and cold refreshments; • ICE entertainment; • Mileage upgrade eligibility; • Exclusive Premium Economy Class dining; Premium Economy Cabin,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Not Included,Not Included,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,7700.0,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,0,Bus-1,BSSAVER,Business Basic,0.00 USD,3472.41,USD,Ubfly,BSSAVER-BSSAVER-BSSAVER,Soft drink; Premium check-in; In-flight entertainment; Chauffeur Drive; Internet Access,Included,Included,Included,Included,Included,Included,Included,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,1,Bus-2,BSFLEX,Business Flex,+968.45 USD,4440.86,USD,Ubfly,BSFLEX-BSFLEX-BSFLEX,Premium check-in; Soft drink; In-flight entertainment; Chauffeur Drive; Internet Access,Included,Included,Included,Included,Included,Included,Included,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,175.0,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-09-28,2026-10-01,Summer,Business,2,Bus-3,BSFLXPLUS,Business Comfort,"+2,390.96 USD",5863.37,USD,Ubfly,BSFLXPLUS-BSFLXPLUS-BSFLXPLUS,Premium check-in; Soft drink; In-flight entertainment; Chauffeur Drive; Internet Access; Uninterrupted return (up to the last 12 hours); Change with Penalty,Included,Included,Included,Included,Included,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,190.0,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,0,Eco-1,ECO SAVER,Economy Basic,0 USD,946.29,USD,Enuygun,bff_0,entertainment: Uçak İçi Eğlence,Included,Included,Paid,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,2100.0,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,1,Eco-2,ECO FLEX,Economy Basic,+184.45 USD,1130.74,USD,Enuygun,bff_1,entertainment: Uçak İçi Eğlence,Included,Included,Included,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,5250.0,,2026-07-28T07:01:31+00:00,success,0
EK,DEL,YYZ,DEL,IN,YTO,CA,2026-12-25,2026-12-28,Winter,Economy,2,Eco-3,ECO FLEXPLUS,Economy Basic,+1034.59 USD,1980.88,USD,Enuygun,bff_2,entertainment: Uçak İçi Eğlence,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Yes,7000.0,,2026-07-28T07:01:31+00:00,success,0
