Carrier,Origin,Destination,Origin City Code,Origin Country Code,Dest City Code,Dest Country Code,Departure Date,Return Date,Season,Cabin,Brand Order,Tier Code,Raw Brand Name,Normalized Brand Name,Display Price,Calculated Absolute Price,Currency,Source,Fare Family Code,Brand Description,Cabin Baggage,Checked Baggage,Seat Selection,Meal,Lounge,Priority Boarding,Fast Track,Refund,Change,No-Show Refund,No-Show Change,Same Day Earlier Flight,WiFi,Extra Baggage,Sports Equipment,Pet,Mileage Available,Miles Earned,Bonus Percent,Scrape Timestamp,Status,Retry Count
AA,GRU,HND,SAO,BR,TYO,JP,2027-04-28,2027-05-01,Summer,Business,0,Bus-1,Flagship Business,Business — Flagship Business,"+3,900.00 USD",5243.34,USD,Ubfly,FBUS,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1343.34,USD,Ubfly,MAIN,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Business,0,Bus-1,Flagship Business,Business — Flagship Business,"+3,900.00 USD",5243.34,USD,Ubfly,FBUS,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
UA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Economy,0,Eco-1,Economy,Economy — Economy,0.00 USD,1542.16,USD,Ubfly,ECONOMY,Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-30T07:17:10+00:00,success,0
UA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Economy,1,Eco-2,Economy Fully Refundable,Economy Premium,"+3,046.59 USD",4588.75,USD,Ubfly,ECOREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-30T07:17:10+00:00,success,0
UA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Premium Economy,0,PEco-1,Premium Economy,Premium Economy Premium,"+2,199.58 USD",3741.74,USD,Ubfly,PREMECO,Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-30T07:17:10+00:00,success,0
UA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Premium Economy,1,PEco-2,Premium Economy Refundable,Premium Economy Premium,"+9,002.59 USD",10544.75,USD,Ubfly,PREMECOREF,Uninterrupted return (up to the last 12 hours); Change with Penalty; 1 personal item,Included,Included,Included,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Yes,,,2026-07-30T07:17:10+00:00,success,0
UA,GRU,HND,SAO,BR,TYO,JP,2027-02-23,2027-02-26,Winter,Business,0,Bus-1,Business Refundable,Business — Business Refundable,"+15,646.58 USD",17188.74,USD,Ubfly,BUSREF,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,success,0
AC,YTZ,HKG,YTO,CA,HKG,HK,2026-12-21,2026-12-24,Winter,Economy,0,Eco-1,Standard,Economy Standard,0.00 USD,1794.19,USD,Ubfly,TG,POINT ACCRUAL(F),Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YTZ,HKG,YTO,CA,HKG,HK,2026-12-21,2026-12-24,Winter,Economy,1,Eco-2,Flexible,Economy Flex,+95.44 USD,1889.63,USD,Ubfly,FL,Change with Penalty; POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YTZ,HKG,YTO,CA,HKG,HK,2026-12-21,2026-12-24,Winter,Economy,2,Eco-3,Comfort,Economy Comfort,+272.59 USD,2066.78,USD,Ubfly,CO,Change with Penalty; Uninterrupted return (up to the last 12 hours); POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YTZ,HKG,YTO,CA,HKG,HK,2026-12-21,2026-12-24,Winter,Economy,3,Eco-4,Latitude,Economy — Latitude,"+1,610.83 USD",3405.02,USD,Ubfly,LT,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YTZ,HKG,YTO,CA,HKG,HK,2026-12-21,2026-12-24,Winter,Premium Economy,0,PEco-1,Premium Economy Lowest,Premium Economy Premium,"+2,710.43 USD",4504.62,USD,Ubfly,PL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YTZ,HKG,YTO,CA,HKG,HK,2026-12-21,2026-12-24,Winter,Premium Economy,1,PEco-2,Premium Economy Flexible,Premium Economy Flex,"+3,064.46 USD",4858.65,USD,Ubfly,PF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Economy,0,Eco-1,Standard,Economy Standard,0.00 USD,1270.64,USD,Ubfly,TG,POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Economy,1,Eco-2,Flexible,Economy Flex,+35.28 USD,1305.92,USD,Ubfly,FL,POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Economy,2,Eco-3,Comfort,Economy Comfort,+148.69 USD,1419.33,USD,Ubfly,CO,Change with Penalty; Uninterrupted return (up to the last 12 hours); POINT ACCRUAL(F); Privileged check-in,Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Economy,3,Eco-4,Latitude,Economy — Latitude,"+1,971.23 USD",3241.87,USD,Ubfly,LT,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Premium Economy,0,PEco-1,Premium Economy Lowest,Premium Economy Premium,+876.58 USD,2147.22,USD,Ubfly,PL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Premium Economy,1,PEco-2,Premium Economy Flexible,Premium Economy Flex,"+1,230.60 USD",2501.24,USD,Ubfly,PF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Business,0,Bus-1,Business Lowest,Business — Business Lowest,0.00 USD,4825.03,USD,Ubfly,EL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2027-04-08,2027-04-11,Summer,Business,1,Bus-2,Business Flexible,Business Flex,+401.46 USD,5226.49,USD,Ubfly,EF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Economy,0,Eco-1,Standard,Economy Standard,0.00 USD,954.62,USD,Ubfly,TG,POINT ACCRUAL(F),Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Economy,1,Eco-2,Flexible,Economy Flex,+74.23 USD,1028.85,USD,Ubfly,FL,Change with Penalty; POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Economy,2,Eco-3,Comfort,Economy Comfort,+233.67 USD,1188.29,USD,Ubfly,CO,Change with Penalty; Uninterrupted return (up to the last 12 hours); POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Economy,3,Eco-4,Latitude,Economy — Latitude,"+2,279.24 USD",3233.86,USD,Ubfly,LT,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Premium Economy,0,PEco-1,Premium Economy Lowest,Premium Economy Premium,"+1,010.40 USD",1965.02,USD,Ubfly,PL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Premium Economy,1,PEco-2,Premium Economy Flexible,Premium Economy Flex,"+1,506.04 USD",2460.66,USD,Ubfly,PF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Business,0,Bus-1,Business Lowest,Business — Business Lowest,0.00 USD,4726.42,USD,Ubfly,EL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YUL,HKG,YMQ,CA,HKG,HK,2026-11-23,2026-11-26,Winter,Business,1,Bus-2,Business Flexible,Business Flex,+401.46 USD,5127.88,USD,Ubfly,EF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
CX,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1261.99,USD,Ubfly,ECONLIGHT,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
CX,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Business,0,Bus-1,Business Essential,Business — Business Essential,"+3,380.97 USD",4642.96,USD,Ubfly,BIZESSENT,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
CX,YYZ,HKG,YTO,CA,HKG,HK,2026-12-07,2026-12-10,Winter,Economy,0,Eco-1,Basic,Economy Basic,0.00 USD,1399.37,USD,Ubfly,ECONLIGHT,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
CX,YYZ,HKG,YTO,CA,HKG,HK,2026-12-07,2026-12-10,Winter,Business,0,Bus-1,Business Essential,Business — Business Essential,"+3,243.60 USD",4642.97,USD,Ubfly,BIZESSENT,,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Economy,0,Eco-1,Standard,Economy Standard,0.00 USD,891.04,USD,Ubfly,TG,POINT ACCRUAL(F),Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Economy,1,Eco-2,Flexible,Economy Flex,+67.13 USD,958.17,USD,Ubfly,FL,Change with Penalty; POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Economy,2,Eco-3,Comfort,Economy Comfort,+247.11 USD,1138.15,USD,Ubfly,CO,Change with Penalty; Uninterrupted return (up to the last 12 hours); POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Economy,3,Eco-4,Latitude,Economy — Latitude,"+2,250.91 USD",3141.95,USD,Ubfly,LT,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Premium Economy,0,PEco-1,Premium Economy Lowest,Premium Economy Premium,+863.13 USD,1754.17,USD,Ubfly,PL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Premium Economy,1,PEco-2,Premium Economy Flexible,Premium Economy Flex,"+1,358.75 USD",2249.79,USD,Ubfly,PF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Business,0,Bus-1,Business Lowest,Business — Business Lowest,0.00 USD,5704.14,USD,Ubfly,EL,Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-09-07,2026-09-10,Summer,Business,1,Bus-2,Business Flexible,Business Flex,+400.76 USD,6104.9,USD,Ubfly,EF,Change with Penalty; Uninterrupted return (up to the last 12 hours); Privileged check-in; POINT ACCRUAL(F),Included,Included,Included,Included,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-12-07,2026-12-10,Winter,Economy,0,Eco-1,Standard,Economy Standard,0.00 USD,1100.62,USD,Ubfly,TG,POINT ACCRUAL(F),Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
AC,YYZ,HKG,YTO,CA,HKG,HK,2026-12-07,2026-12-10,Winter,Economy,1,Eco-2,Flexible,Economy Flex,+67.13 USD,1167.75,USD,Ubfly,FL,Change with Penalty; POINT ACCRUAL(F),Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-30T07:17:10+00:00,partial,0
