Carrier,Origin,Destination,Origin City Code,Origin Country Code,Dest City Code,Dest Country Code,Departure Date,Return Date,Season,Cabin,Brand Order,Tier Code,Raw Brand Name,Normalized Brand Name,Display Price,Calculated Absolute Price,Currency,Source,Fare Family Code,Brand Description,Cabin Baggage,Checked Baggage,Seat Selection,Meal,Lounge,Priority Boarding,Fast Track,Refund,Change,No-Show Refund,No-Show Change,Same Day Earlier Flight,WiFi,Extra Baggage,Sports Equipment,Pet,Mileage Available,Miles Earned,Bonus Percent,Scrape Timestamp,Status,Retry Count
QF,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Business,0,Bus-1,Business Saver,Business Basic,0 USD,4661.88,USD,Enuygun,bff_0,priority_check_in: Öncelikli Check-in; entertainment: Uçak İçi Eğlence,Included,Included,Unknown,Included,Included,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QF,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Business,1,Bus-2,Business Flex,Business Flex,+3142.41 USD,7804.29,USD,Enuygun,bff_1,priority_check_in: Öncelikli Check-in; entertainment: Uçak İçi Eğlence,Included,Included,Unknown,Included,Included,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QF,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Economy,0,Eco-1,Economy Saver,Economy Basic,0 USD,987.16,USD,Enuygun,bff_0,entertainment: Uçak İçi Eğlence,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QF,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Economy,1,Eco-2,Economy Flex,Economy Flex,+657.84 USD,1645.01,USD,Enuygun,bff_1,entertainment: Uçak İçi Eğlence,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QF,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Business,0,Bus-1,Business Saver,Business Basic,0 USD,4647.67,USD,Enuygun,bff_0,priority_check_in: Öncelikli Check-in; entertainment: Uçak İçi Eğlence,Included,Included,Unknown,Included,Included,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QF,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Business,1,Bus-2,Business Flex,Business Flex,+3139.91 USD,7787.58,USD,Enuygun,bff_1,priority_check_in: Öncelikli Check-in; entertainment: Uçak İçi Eğlence,Included,Included,Unknown,Included,Included,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Economy,0,Eco-1,ECONOMY BASIC,Economy Basic,0.00 USD,734.79,USD,Ubfly,BAG-BAG,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Economy,1,Eco-2,PLUS SELECT,Economy Comfort,+300.84 USD,1035.63,USD,Ubfly,ECONSEL-ECONSEL,Change without penalty before flight; Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Economy,2,Eco-3,ECONPRO,Economy — ECONPRO,+431.61 USD,1166.4,USD,Ubfly,ECONPRO-ECONPRO,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Economy,3,Eco-4,PLUS FLEX,Economy Comfort,"+1,775.39 USD",2510.18,USD,Ubfly,ECONFLEX-ECONFLEX,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Business,0,Bus-1,BIZPROMO,Business Basic,0.00 USD,4733.9,USD,Ubfly,BIZPROMO-BIZPROMO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Unknown,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Business,1,Bus-2,BUSINESS PLUS SELECT,Business Comfort,+607.16 USD,5341.06,USD,Ubfly,BIZSEL-BIZSEL,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Business,2,Bus-3,BIZPRO,Business — BIZPRO,"+1,084.90 USD",5818.8,USD,Ubfly,BIZPRO-BIZPRO,Dedicated check-in area; Change without penalty before flight; Personal Item: 40 x 30 x 15 cm,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-05-05,2027-05-08,Summer,Business,3,Bus-4,BUSINESS FLEX,Business Flex,"+4,287.54 USD",9021.44,USD,Ubfly,BIZFLEX-BIZFLEX,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area; Change without penalty before flight,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Economy,0,Eco-1,ECONOMY BASIC,Economy Basic,0.00 USD,895.66,USD,Ubfly,BAG-BAG,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg),Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Economy,1,Eco-2,PLUS SELECT,Economy Comfort,+270.13 USD,1165.79,USD,Ubfly,ECONSEL-ECONSEL,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Economy,2,Eco-3,ECONPRO,Economy — ECONPRO,+400.90 USD,1296.56,USD,Ubfly,ECONPRO-ECONPRO,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Economy,3,Eco-4,PLUS FLEX,Economy Comfort,"+1,609.91 USD",2505.57,USD,Ubfly,ECONFLEX-ECONFLEX,Personal Item: 40 x 30 x 15 cm; 1 Piece Luggage (23 Kg); Change without penalty before flight,Included,Included,Included,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Business,0,Bus-1,BIZPROMO,Business Basic,0.00 USD,5175.92,USD,Ubfly,BIZPROMO-BIZPROMO,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Unknown,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Business,1,Bus-2,BUSINESS PLUS SELECT,Business Comfort,+607.18 USD,5783.1,USD,Ubfly,BIZSEL-BIZSEL,Personal Item: 40 x 30 x 15 cm; Dedicated check-in area,Included,Included,Included,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Business,2,Bus-3,BIZPRO,Business — BIZPRO,"+1,084.90 USD",6260.82,USD,Ubfly,BIZPRO-BIZPRO,Dedicated check-in area; Change without penalty before flight; Personal Item: 40 x 30 x 15 cm,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
QR,LHR,SIN,LON,GB,SIN,SG,2027-03-30,2027-04-02,Winter,Business,3,Bus-4,BUSINESS FLEX,Business Flex,"+3,843.18 USD",9019.1,USD,Ubfly,BIZFLEX-BIZFLEX,Dedicated check-in area; Change without penalty before flight; Personal Item: 40 x 30 x 15 cm,Included,Included,Included,Included,Included,Unknown,Included,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2026-10-28,2026-10-31,Summer,Economy,0,Eco-1,Basic,Economy Basic,0 USD,850.44,USD,Enuygun,bff_0,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2026-10-28,2026-10-31,Summer,Economy,1,Eco-2,Flex,Economy Flex,+123.69 USD,974.13,USD,Enuygun,bff_1,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Paid,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2026-10-28,2026-10-31,Summer,Business,0,Bus-1,Business Basic,Business Basic,0 USD,5186.33,USD,Enuygun,bff_0,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2026-10-28,2026-10-31,Summer,Business,1,Bus-2,Business Flex,Business Flex,+1903.27 USD,7089.6,USD,Enuygun,bff_1,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2027-03-20,2027-03-23,Winter,Economy,0,Eco-1,Basic,Economy Basic,0 USD,1174.67,USD,Enuygun,bff_0,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Paid,Paid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2027-03-20,2027-03-23,Winter,Economy,1,Eco-2,Flex,Economy Flex,+114.2 USD,1288.87,USD,Enuygun,bff_1,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Paid,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2027-03-20,2027-03-23,Winter,Business,0,Bus-1,Business Basic,Business Basic,0 USD,5186.33,USD,Enuygun,bff_0,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
MH,LHR,KUL,LON,GB,KUL,MY,2027-03-20,2027-03-23,Winter,Business,1,Bus-2,Business Flex,Business Flex,+1903.27 USD,7089.6,USD,Enuygun,bff_1,,Included,Included,Unknown,Included,Unknown,Unknown,Unknown,Included,Included,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,2026-07-28T05:48:37+00:00,partial,0
